locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Wrocław Krzyki,ul. Braterska,2,40,530000,13250,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-braterska-2-pokojowe-t1p3n7,https://s2.adresowa.pl/oi/51/33/3c5a0e_e501_cover@2x-2-pokojowe-mieszkanie-wroclaw-krzyki-ul-braterska.webp
Wrocław Stare Miasto,ul. Staromłyńska,2,47,1180000,25106,bez pośredników,,15,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-staromlynska-2-pokojowe-n6v9i3,https://s2.adresowa.pl/oi/55/57/3c5136_9cbd_cover@2x-2-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-staromlynska.webp
Wrocław Stare Miasto,ul. Kotlarska,3,53,740000,13962,bez pośredników,,25,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-kotlarska-3-pokojowe-c1w6m2,https://s2.adresowa.pl/oi/6a/7b/3c454a_3019_cover@2x-3-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-kotlarska.webp
Wrocław Stare Miasto,ul. Miedziana,3,64,949000,14828,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-miedziana-3-pokojowe-s2o9y8,https://s2.adresowa.pl/oi/2b/5c/3b65ec_2a1a_cover@2x-3-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-miedziana.webp
Wrocław,ul. Powstańców Śląskich,2,53,679000,12811,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-wroclaw-ul-powstancow-slaskich-2-pokojowe-o0u9a3,https://s2.adresowa.pl/oi/24/20/3b6456_5501_cover@2x-2-pokojowe-mieszkanie-wroclaw-ul-powstancow-slaskich.webp
Wrocław Stare Miasto,pl. marsz. Józefa Piłsudskiego,1,19,416000,21895,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-pl-marsz-jozefa-pilsudskiego-1-pokoj-w3h1t8,https://s2.adresowa.pl/oi/56/3a/3c42d4_ab23_cover@2x-1-pokojowe-mieszkanie-wroclaw-stare-miasto-pl-marsz-jozefa-pilsudskiego.webp
Wrocław Śródmieście,ul. Nowowiejska,1,35,465000,13286,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-nowowiejska-1-pokoj-z5y8j4,https://s2.adresowa.pl/oi/7c/35/3c3c4c_ce14_cover@2x-1-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-nowowiejska.webp
Wrocław Krzyki,ul. Aleksandra Hercena,3,73,895000,12260,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-aleksandra-hercena-3-pokojowe-m2t1w3,https://s2.adresowa.pl/oi/52/3d/3c19e8_6be0_cover@2x-3-pokojowe-mieszkanie-wroclaw-krzyki-ul-aleksandra-hercena.webp
Wrocław Krzyki,ul. Żytnia,2,57,629000,11035,Pośrednik,,10,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-zytnia-2-pokojowe-n3k8b8,https://s2.adresowa.pl/oi/4e/67/3b4a48_bc25_cover@2x-2-pokojowe-mieszkanie-wroclaw-krzyki-ul-zytnia.webp
Wrocław Huby,ul. Łódzka,3,82,690000,8415,Pośrednik,,17,https://adresowo.pl/o/mieszkanie-wroclaw-huby-ul-lodzka-3-pokojowe-h0w9s9,https://s2.adresowa.pl/oi/75/20/326136_fd26_cover@2x-3-pokojowe-mieszkanie-wroclaw-huby-ul-lodzka.webp
Wrocław Śródmieście,ul. Pomorska,2,41,530000,12927,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-pomorska-2-pokojowe-l5j3b6,https://s2.adresowa.pl/oi/1a/1c/3c13ec_6c77_cover@2x-2-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-pomorska.webp
Wrocław Biskupin,ul. Marcellego Bacciarellego,3,60,770000,12833,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-wroclaw-biskupin-ul-marcellego-bacciarellego-3-pokojowe-x7v0t1,https://s2.adresowa.pl/oi/25/66/3c1332_c131_cover@2x-3-pokojowe-mieszkanie-wroclaw-biskupin-ul-marcellego-bacciarellego.webp
Wrocław Śródmieście,ul. Cypriana Kamila Norwida,2,65,759000,11677,bez pośredników,,17,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-cypriana-kamila-norwida-2-pokojowe-c4q6g4,https://s2.adresowa.pl/oi/1d/5e/3c125e_afcd_cover@2x-2-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-cypriana-kamila-norwida.webp
Wrocław Krzyki,ul. Wandy,2,41,589000,14366,Pośrednik,,11,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-wandy-2-pokojowe-x8m5y0,https://s2.adresowa.pl/oi/32/63/3b10ec_9504_cover@2x-2-pokojowe-mieszkanie-wroclaw-krzyki-ul-wandy.webp
Wrocław Różanka,ul. Młynarska,2,36,659000,18306,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-wroclaw-rozanka-ul-mlynarska-2-pokojowe-t5h7j3,https://s2.adresowa.pl/oi/56/4d/3b0c80_6ebe_cover@2x-2-pokojowe-mieszkanie-wroclaw-rozanka-ul-mlynarska.webp
Wrocław Różanka,ul. Bezpieczna,3,57,739000,12965,bez pośredników,,24,https://adresowo.pl/o/mieszkanie-wroclaw-rozanka-ul-bezpieczna-3-pokojowe-h0u2q9,https://s2.adresowa.pl/oi/20/78/3c0618_44da_cover@2x-3-pokojowe-mieszkanie-wroclaw-rozanka-ul-bezpieczna.webp
Wrocław Psie Pole,ul. Rafała Wojaczka,3,63,900000,14286,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-rafala-wojaczka-3-pokojowe-l7b5o8,https://s2.adresowa.pl/oi/40/4f/3bfa8a_3ace_cover@2x-3-pokojowe-mieszkanie-wroclaw-psie-pole-ul-rafala-wojaczka.webp
Wrocław Krzyki,ul. Przyjaźni,6,71,739000,10408,bez pośredników,,11,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-przyjazni-6-pokojowe-i4l8r9,https://s2.adresowa.pl/oi/1a/4d/3bf438_c941_cover@2x-6-pokojowe-mieszkanie-wroclaw-krzyki-ul-przyjazni.webp
Wrocław,ul. św. Mikołaja,2,62,777000,12532,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-wroclaw-ul-sw-mikolaja-2-pokojowe-e4z4x5,https://s2.adresowa.pl/oi/5d/7d/3b0b96_5cab_cover@2x-2-pokojowe-mieszkanie-wroclaw-ul-sw-mikolaja.webp
Wrocław,Stare Miasto,3,80,1442520,18032,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-3-pokojowe-80-m2-y6m5v1,https://s2.adresowa.pl/oi/28/35/3b0b86_b709_cover@2x-3-pokojowe-mieszkanie-wroclaw-stare-miasto.webp
Wrocław Maślice,ul. Królewiecka,4,80,1080270,13503,bez pośredników,,15,https://adresowo.pl/o/mieszkanie-wroclaw-maslice-ul-krolewiecka-4-pokojowe-e2j4z8,https://s2.adresowa.pl/oi/14/2f/3bf11c_c23b_cover@2x-4-pokojowe-mieszkanie-wroclaw-maslice-ul-krolewiecka.webp
Wrocław Fabryczna,ul. Kokosowa,2,45,620000,13778,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-kokosowa-2-pokojowe-x2a8h3,https://s2.adresowa.pl/oi/62/7e/3beb50_2db0_cover@2x-2-pokojowe-mieszkanie-wroclaw-fabryczna-ul-kokosowa.webp
Wrocław Śródmieście,ul. Marca Polo,2,47,907000,19298,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-marca-polo-2-pokojowe-v0x1k4,https://s2.adresowa.pl/oi/23/37/3be8e2_6d66_cover@2x-2-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-marca-polo.webp
Wrocław Stare Miasto,ul. Pszenna,3,64,679000,10609,Pośrednik,,21,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-pszenna-3-pokojowe-p4q0z4,https://s2.adresowa.pl/oi/2e/1c/3af7a8_539e_cover@2x-3-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-pszenna.webp
Wrocław Fabryczna,ul. Dziadoszańska,4,85,1050000,12353,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-dziadoszanska-4-pokojowe-y6j1o0,https://s2.adresowa.pl/oi/7b/7f/3ac988_ff65_cover@2x-4-pokojowe-mieszkanie-wroclaw-fabryczna-ul-dziadoszanska.webp
Wrocław Śródmieście,ul. Księcia Witolda,1,25,695000,27800,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-ksiecia-witolda-1-pokoj-h3t0o1,https://s2.adresowa.pl/oi/5e/10/3be5b4_7fee_cover@2x-1-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-ksiecia-witolda.webp
Wrocław Fabryczna,ul. Trawowa,2,55,730000,13273,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-trawowa-2-pokojowe-r9x0j3,https://s2.adresowa.pl/oi/73/19/3bdaea_4581_cover@2x-2-pokojowe-mieszkanie-wroclaw-fabryczna-ul-trawowa.webp
Wrocław Swojczyce,ul. Chałupnicza,3,79,1499000,18975,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-wroclaw-swojczyce-ul-chalupnicza-3-pokojowe-s5f5j3,https://s2.adresowa.pl/oi/17/3c/3bda1c_c5ae_cover@2x-3-pokojowe-mieszkanie-wroclaw-swojczyce-ul-chalupnicza.webp
Wrocław,ul. Tadeusza Kościuszki,3,57,899000,15772,Pośrednik,,17,https://adresowo.pl/o/mieszkanie-wroclaw-ul-tadeusza-kosciuszki-3-pokojowe-y1o2j9,https://s2.adresowa.pl/oi/66/3d/3aaf6e_f3d9_cover@2x-3-pokojowe-mieszkanie-wroclaw-ul-tadeusza-kosciuszki.webp
Wrocław Złotniki,ul. Małopolska,2,45,579000,12867,Pośrednik,,25,https://adresowo.pl/o/mieszkanie-wroclaw-zlotniki-ul-malopolska-2-pokojowe-d7v4h1,https://s2.adresowa.pl/oi/36/21/3a93e4_89ef_cover@2x-2-pokojowe-mieszkanie-wroclaw-zlotniki-ul-malopolska.webp
Wrocław Krzyki,ul. Walońska,1,28,518999,18536,bez pośredników,,13,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-walonska-1-pokoj-t8v7a5,https://s2.adresowa.pl/oi/41/64/3bd42e_6e21_cover@2x-1-pokojowe-mieszkanie-wroclaw-krzyki-ul-walonska.webp
Wrocław Sępolno,ul. Marcina Kasprzaka,2,60,670000,11167,bez pośredników,,22,https://adresowo.pl/o/mieszkanie-wroclaw-sepolno-ul-marcina-kasprzaka-2-pokojowe-z0e4t6,https://s2.adresowa.pl/oi/29/4c/3b41f4_99f5_cover@2x-2-pokojowe-mieszkanie-wroclaw-sepolno-ul-marcina-kasprzaka.webp
Wrocław Stare Miasto,ul. Oławska,1,28,520000,18571,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-olawska-1-pokoj-v1q8t7,https://s2.adresowa.pl/oi/5e/33/3bbc2e_c1a9_cover@2x-1-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-olawska.webp
Wrocław Gaj,ul. Orzechowa,4,78,810000,10385,Pośrednik,,25,https://adresowo.pl/o/mieszkanie-wroclaw-gaj-ul-orzechowa-4-pokojowe-x6d1r6,https://s2.adresowa.pl/oi/5d/4b/3a5cf8_7fcb_cover@2x-4-pokojowe-mieszkanie-wroclaw-gaj-ul-orzechowa.webp
Wrocław Krzyki,ul. Nyska,3,56,670000,11964,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-nyska-3-pokojowe-h9f1y1,https://s2.adresowa.pl/oi/48/3f/3a352c_8371_cover@2x-3-pokojowe-mieszkanie-wroclaw-krzyki-ul-nyska.webp
Wrocław Zakrzów,ul. Zatorska,2,59,705000,11949,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-wroclaw-zakrzow-ul-zatorska-2-pokojowe-l7b8e1,https://s2.adresowa.pl/oi/21/32/3bbcd2_b3b9_cover@2x-2-pokojowe-mieszkanie-wroclaw-zakrzow-ul-zatorska.webp
Wrocław Nowy Dwór,ul. Budziszyńska,3,60,660000,11000,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-wroclaw-nowy-dwor-ul-budziszynska-3-pokojowe-t7j2p8,https://s2.adresowa.pl/oi/77/18/3b9dd8_5924_cover@2x-3-pokojowe-mieszkanie-wroclaw-nowy-dwor-ul-budziszynska.webp
Wrocław Śródmieście,ul. Jedności Narodowej,5,80,990000,12375,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-jednosci-narodowej-5-pokojowe-u2s0e8,https://s2.adresowa.pl/oi/75/5a/3b1c88_ccff_cover@2x-5-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-jednosci-narodowej.webp
Wrocław Stare Miasto,ul. Pawła Włodkowica,2,57,797000,13982,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-pawla-wlodkowica-2-pokojowe-w2i7m3,https://s2.adresowa.pl/oi/47/55/3a218c_a8dc_cover@2x-2-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-pawla-wlodkowica.webp
Wrocław Krzyki,al. gen. Józefa Hallera,2,37,695000,18784,Pośrednik,,6,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-al-gen-jozefa-hallera-2-pokojowe-k5m4d7,https://s2.adresowa.pl/oi/41/3a/3a04a2_3bfd_cover@2x-2-pokojowe-mieszkanie-wroclaw-krzyki-al-gen-jozefa-hallera.webp
Wrocław Śródmieście,ul. Pomorska,4,113,1149000,10168,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-pomorska-4-pokojowe-g4p6a2,https://s2.adresowa.pl/oi/75/30/3b8274_4efb_cover@2x-4-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-pomorska.webp
Wrocław,Śródmieście,2,52,635000,12212,bez pośredników,,4,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-2-pokojowe-52-m2-c6z7k0,https://s2.adresowa.pl/oi/28/19/3b7bde_660c_cover@2x-2-pokojowe-mieszkanie-wroclaw-srodmiescie.webp
Wrocław Kleczków,ul. Władysława Reymonta,3,54,839000,15537,bez pośredników,,21,https://adresowo.pl/o/mieszkanie-wroclaw-kleczkow-ul-wladyslawa-reymonta-3-pokojowe-w3l5b7,https://s2.adresowa.pl/oi/17/78/3b7a96_5346_cover@2x-3-pokojowe-mieszkanie-wroclaw-kleczkow-ul-wladyslawa-reymonta.webp
Wrocław Stare Miasto,ul. Długa,3,70,1290000,18429,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-dluga-3-pokojowe-g8g1t2,https://s2.adresowa.pl/oi/1e/43/3a0486_41b6_cover@2x-3-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-dluga.webp
Wrocław,Ołbin,3,69,990000,14348,Pośrednik,,6,https://adresowo.pl/o/mieszkanie-wroclaw-olbin-3-pokojowe-69-m2-e7m2b9,https://s2.adresowa.pl/oi/7e/4c/39ffd8_4fc8_cover@2x-3-pokojowe-mieszkanie-wroclaw-olbin.webp
Wrocław Zakrzów,ul. Paryska,3,52,722000,13885,bez pośredników,,22,https://adresowo.pl/o/mieszkanie-wroclaw-zakrzow-ul-paryska-3-pokojowe-c3s2n9,https://s2.adresowa.pl/oi/1c/61/3b6388_38c3_cover@2x-3-pokojowe-mieszkanie-wroclaw-zakrzow-ul-paryska.webp
Wrocław Stare Miasto,ul. Poznańska,2,48,580000,12083,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-poznanska-2-pokojowe-l1s5h8,https://s2.adresowa.pl/oi/4a/69/3b5afc_5e26_cover@2x-2-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-poznanska.webp
Wrocław Popowice,ul. Legnicka,1,39,675000,17308,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-wroclaw-popowice-ul-legnicka-1-pokoj-e9b7n3,https://s2.adresowa.pl/oi/36/7e/3b54fc_a79f_cover@2x-1-pokojowe-mieszkanie-wroclaw-popowice-ul-legnicka.webp
Wrocław Krzyki,ul. Ułańska,3,73,1050000,14384,Pośrednik,,22,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-ulanska-3-pokojowe-g0a4f3,https://s2.adresowa.pl/oi/1a/19/39e11c_5dae_cover@2x-3-pokojowe-mieszkanie-wroclaw-krzyki-ul-ulanska.webp
Wrocław Stare Miasto,ul. Braniborska,1,38,549000,14447,Pośrednik,,7,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-braniborska-1-pokoj-z7g8x4,https://s2.adresowa.pl/oi/1f/4f/39c35c_957a_cover@2x-1-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-braniborska.webp
Wrocław Gądów Mały,ul. Stefana Drzewieckiego,2,49,565000,11531,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-wroclaw-gadow-maly-ul-stefana-drzewieckiego-2-pokojowe-a7f0u5,https://s2.adresowa.pl/oi/33/11/3e1b7a_4cc2_cover@2x-2-pokojowe-mieszkanie-wroclaw-gadow-maly-ul-stefana-drzewieckiego.webp
Wrocław Psie Pole,ul. Waniliowa,3,63,749000,11889,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-waniliowa-3-pokojowe-h5s8u7,https://s2.adresowa.pl/oi/7f/3e/3b518a_f3c2_cover@2x-3-pokojowe-mieszkanie-wroclaw-psie-pole-ul-waniliowa.webp
Wrocław Krzyki,ul. Krzycka,1,40,459000,11475,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-krzycka-1-pokoj-y8v6h3,https://s2.adresowa.pl/oi/63/6b/3b3d5e_a779_cover@2x-1-pokojowe-mieszkanie-wroclaw-krzyki-ul-krzycka.webp
Wrocław,Stabłowice,1,19,289000,15211,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-wroclaw-stablowice-1-pokoj-19-m2-l9x5c5,https://s2.adresowa.pl/oi/59/58/3b3d54_f20e_cover@2x-1-pokojowe-mieszkanie-wroclaw-stablowice.webp
Wrocław Stare Miasto,rynek Rynek,3,71,1189000,16746,Pośrednik,,12,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-rynek-rynek-3-pokojowe-a0a5r0,https://s2.adresowa.pl/oi/2d/47/39c2d4_e1bb_cover@2x-3-pokojowe-mieszkanie-wroclaw-stare-miasto-rynek-rynek.webp
Wrocław Stare Miasto,ul. Zielonogórska,3,48,661000,13771,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-zielonogorska-3-pokojowe-a6h0a6,https://s2.adresowa.pl/oi/5d/55/39c29e_53c3_cover@2x-3-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-zielonogorska.webp
Wrocław,Leśnica,3,67,599000,8940,bez pośredników,,3,https://adresowo.pl/o/mieszkanie-wroclaw-lesnica-3-pokojowe-67-m2-k3j0e5,https://s2.adresowa.pl/oi/5b/3b/3b3d52_f959_cover@2x-3-pokojowe-mieszkanie-wroclaw-lesnica.webp
Wrocław Wojszyce,ul. Granitowa,4,87,1430000,16437,bez pośredników,,18,https://adresowo.pl/o/mieszkanie-wroclaw-wojszyce-ul-granitowa-4-pokojowe-k3p4u6,https://s2.adresowa.pl/oi/42/44/3b3c5c_6553_cover@2x-4-pokojowe-mieszkanie-wroclaw-wojszyce-ul-granitowa.webp
Wrocław Kozanów,ul. Dzielna,3,47,699000,14872,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-wroclaw-kozanow-ul-dzielna-3-pokojowe-f4z3i2,https://s2.adresowa.pl/oi/51/45/3b38e6_fd3a_cover@2x-3-pokojowe-mieszkanie-wroclaw-kozanow-ul-dzielna.webp
Wrocław Stare Miasto,ul. Ofiar Oświęcimskich,4,91,1180000,12967,Pośrednik,,24,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-ofiar-oswiecimskich-4-pokojowe-k7h6w7,https://s2.adresowa.pl/oi/71/67/397e56_a3b5_cover@2x-4-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-ofiar-oswiecimskich.webp
Wrocław Ołbin,ul. Artura Młodnickiego,3,61,840000,13770,Pośrednik,,21,https://adresowo.pl/o/mieszkanie-wroclaw-olbin-ul-artura-mlodnickiego-3-pokojowe-a8p0x3,https://s2.adresowa.pl/oi/6e/45/3977e0_c21c_cover@2x-3-pokojowe-mieszkanie-wroclaw-olbin-ul-artura-mlodnickiego.webp
Wrocław Krzyki,ul. gen. Józefa Haukego-Bosaka,1,37,609000,16459,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-gen-jozefa-haukego-bosaka-1-pokoj-i7a8c5,https://s2.adresowa.pl/oi/7f/23/3b36ac_4c92_cover@2x-1-pokojowe-mieszkanie-wroclaw-krzyki-ul-gen-jozefa-haukego-bosaka.webp
Wrocław Psie Pole,ul. Kaparowa,4,66,780000,11818,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-kaparowa-4-pokojowe-g4v1o6,https://s2.adresowa.pl/oi/5c/3c/3b1626_917a_cover@2x-4-pokojowe-mieszkanie-wroclaw-psie-pole-ul-kaparowa.webp
Wrocław Karłowice,ul. Bolesława Krzywoustego,2,62,575000,9274,bez pośredników,,6,https://adresowo.pl/o/mieszkanie-wroclaw-karlowice-ul-boleslawa-krzywoustego-2-pokojowe-l2h5q9,https://s2.adresowa.pl/oi/18/6a/3b06f8_aa8f_cover@2x-2-pokojowe-mieszkanie-wroclaw-karlowice-ul-boleslawa-krzywoustego.webp
Wrocław Sołtysowice,ul. Rafała Wojaczka,2,38,599000,15763,Pośrednik,,20,https://adresowo.pl/o/mieszkanie-wroclaw-soltysowice-ul-rafala-wojaczka-2-pokojowe-y9f0z5,https://s2.adresowa.pl/oi/6c/76/3941ca_d3b8_cover@2x-2-pokojowe-mieszkanie-wroclaw-soltysowice-ul-rafala-wojaczka.webp
Wrocław Różanka,ul. Bezpieczna,4,80,879000,10988,Pośrednik,,27,https://adresowo.pl/o/mieszkanie-wroclaw-rozanka-ul-bezpieczna-4-pokojowe-p5u3r1,https://s2.adresowa.pl/oi/19/3b/393c26_3815_cover@2x-4-pokojowe-mieszkanie-wroclaw-rozanka-ul-bezpieczna.webp
Wrocław Sołtysowice,ul. Rafała Wojaczka,2,36,579000,16083,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-wroclaw-soltysowice-ul-rafala-wojaczka-2-pokojowe-w8g3s5,https://s2.adresowa.pl/oi/24/46/3b0638_93b9_cover@2x-2-pokojowe-mieszkanie-wroclaw-soltysowice-ul-rafala-wojaczka.webp
Wrocław Krzyki,al. Dębowa,3,56,769000,13732,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-al-debowa-3-pokojowe-k9v7e9,https://s2.adresowa.pl/oi/3f/68/3afb54_cf18_cover@2x-3-pokojowe-mieszkanie-wroclaw-krzyki-al-debowa.webp
Wrocław Krzyki,ul. Czysta,1,45,430000,9556,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-czysta-1-pokoj-q3t9y6,https://s2.adresowa.pl/oi/21/68/3af90a_32cd_cover@2x-1-pokojowe-mieszkanie-wroclaw-krzyki-ul-czysta.webp
Wrocław Szczepin,ul. Stefana Czarnieckiego,3,57,635000,11140,Pośrednik,,13,https://adresowo.pl/o/mieszkanie-wroclaw-szczepin-ul-stefana-czarnieckiego-3-pokojowe-f3t4d4,https://s2.adresowa.pl/oi/11/6d/3931be_2d19_cover@2x-3-pokojowe-mieszkanie-wroclaw-szczepin-ul-stefana-czarnieckiego.webp
Wrocław Sołtysowice,ul. Rafała Wojaczka,2,38,579000,15237,Pośrednik,,19,https://adresowo.pl/o/mieszkanie-wroclaw-soltysowice-ul-rafala-wojaczka-2-pokojowe-a9y3t9,https://s2.adresowa.pl/oi/3c/27/39100c_28d8_cover@2x-2-pokojowe-mieszkanie-wroclaw-soltysowice-ul-rafala-wojaczka.webp
Wrocław Śródmieście,ul. Henryka Pobożnego,2,46,865000,18804,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-henryka-poboznego-2-pokojowe-q9i9k0,https://s2.adresowa.pl/oi/36/51/3ae976_5e9e_cover@2x-2-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-henryka-poboznego.webp
Wrocław Ołtaszyn,ul. Motylkowa,5,98,1080000,11020,bez pośredników,,12,https://adresowo.pl/o/mieszkanie-wroclaw-oltaszyn-ul-motylkowa-5-pokojowe-s8n4j3,https://s2.adresowa.pl/oi/60/47/3ad336_81e3_cover@2x-5-pokojowe-mieszkanie-wroclaw-oltaszyn-ul-motylkowa.webp
Wrocław Leśnica,ul. Alfreda Jahna,3,56,690000,12321,bez pośredników,,20,https://adresowo.pl/o/mieszkanie-wroclaw-lesnica-ul-alfreda-jahna-3-pokojowe-t8r3j1,https://s2.adresowa.pl/oi/10/60/3ab2fc_3a41_cover@2x-3-pokojowe-mieszkanie-wroclaw-lesnica-ul-alfreda-jahna.webp
Wrocław Fabryczna,ul. Strzegomska,4,70,669900,9570,Pośrednik,,22,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-strzegomska-4-pokojowe-d4v8y2,https://s2.adresowa.pl/oi/31/1e/38df90_2c70_cover@2x-4-pokojowe-mieszkanie-wroclaw-fabryczna-ul-strzegomska.webp
Wrocław Lipa Piotrowska,ul. Bazyliowa,4,79,799900,10125,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-wroclaw-lipa-piotrowska-ul-bazyliowa-4-pokojowe-c5a6w4,https://s2.adresowa.pl/oi/11/41/38d870_b307_cover@2x-4-pokojowe-mieszkanie-wroclaw-lipa-piotrowska-ul-bazyliowa.webp
Wrocław Śródmieście,ul. Balonowa,3,77,985000,12792,bez pośredników,,5,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-balonowa-3-pokojowe-h2n1z1,https://s2.adresowa.pl/oi/46/47/3aadba_a4fe_cover@2x-3-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-balonowa.webp
Wrocław Stare Miasto,ul. Odrzańska,1,30,620000,20667,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-odrzanska-1-pokoj-f6g0a4,https://s2.adresowa.pl/oi/5b/2b/3a9fa8_3aab_cover@2x-1-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-odrzanska.webp
Wrocław Fabryczna,ul. Strzegomska,3,64,629000,9828,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-strzegomska-3-pokojowe-y4v5v5,https://s2.adresowa.pl/oi/66/64/3a7e2a_3678_cover@2x-3-pokojowe-mieszkanie-wroclaw-fabryczna-ul-strzegomska.webp
Wrocław Południe,ul. Oficerska,3,46,629000,13674,Pośrednik,,9,https://adresowo.pl/o/mieszkanie-wroclaw-poludnie-ul-oficerska-3-pokojowe-q8l3f0,https://s2.adresowa.pl/oi/5b/69/38ab54_7555_cover@2x-3-pokojowe-mieszkanie-wroclaw-poludnie-ul-oficerska.webp
